# OpenSignals Text File Format. Version 1
# {"00:07:80:46:F4:4E": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:46:F4:4E", "device connection": "BTH00:07:80:46:F4:4E", "sampling rate": 1000, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-17", "time": "10:31:53.698", "channels": [1, 2, 3], "sensor": ["EEG", "EEG", "CUSTOM/0.5/1.0/V"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue", "dark_blue", "black"]}}
# EndOfHeader
384	0	25720	31812	22463	
385	0	26896	31495	22461	
386	0	30201	31328	22460	
387	0	31952	31352	22458	
388	0	33464	31506	22456	
389	0	35084	31872	22463	
390	0	36696	32229	22458	
391	0	37892	33257	22464	
392	0	38508	34353	22460	
393	0	38977	34840	22460	
394	0	37948	35004	22462	
395	0	36332	35328	22458	
396	0	35408	35255	22460	
397	0	35590	35329	22463	
398	0	35808	35628	22458	
399	0	36256	35304	22462	
400	0	36581	34413	22461	
401	0	36316	33381	22461	
402	0	35400	32537	22461	
403	0	34224	31816	22464	
404	0	32468	31270	22456	
405	0	31622	31519	22458	
406	0	32708	32369	22456	
407	0	33948	33381	22463	
408	0	37021	34434	22460	
409	0	38044	35332	22460	
410	0	35524	35892	22460	
411	0	32201	36059	22458	
412	0	29368	35937	22459	
413	0	28609	35820	22464	
414	0	29208	35508	22460	
415	0	31044	35388	22460	
416	0	33429	34528	22460	
417	0	33780	33892	22457	
418	0	33208	32971	22460	
419	0	33576	31940	22456	
420	0	35566	31060	22458	
421	0	37752	30616	22458	
422	0	38521	30485	22456	
423	0	37344	30328	22460	
424	0	34664	30080	22454	
425	0	32592	30225	22460	
426	0	31824	30061	22460	
427	0	32024	29700	22456	
428	0	32448	29364	22456	
429	0	32680	29126	22461	
430	0	32996	29615	22460	
431	0	33902	30763	22464	
432	0	32968	32564	22455	
433	0	30141	34735	22460	
434	0	28743	36040	22458	
435	0	28852	37725	22458	
436	0	29316	37249	22457	
437	0	29436	37124	22457	
438	0	29140	37152	22457	
439	0	30112	37433	22458	
440	0	31972	38636	22460	
441	0	33712	38362	22458	
442	0	35108	38726	22458	
443	0	35236	38782	22460	
444	0	34597	38919	22455	
445	0	33512	37968	22459	
446	0	32412	37109	22457	
447	0	31572	36078	22460	
448	0	33048	35177	22460	
449	0	33812	34440	22460	
450	0	31536	34241	22460	
451	0	28942	34298	22456	
452	0	27663	33884	22462	
453	0	27620	33372	22460	
454	0	29472	32737	22462	
455	0	33972	31750	22460	
456	0	36940	30797	22459	
457	0	37080	30121	22461	
458	0	35220	30039	22458	
459	0	33052	30129	22461	
460	0	31708	31238	22462	
461	0	32740	32386	22454	
462	0	34432	33230	22456	
463	0	34972	33575	22456	
464	0	34777	33668	22452	
465	0	34457	33148	22460	
466	0	33565	32924	22463	
467	0	34712	33047	22460	
468	0	36924	33452	22460	
469	0	38480	33793	22461	
470	0	39348	34116	22458	
471	0	38896	34512	22463	
472	0	37824	35150	22461	
473	0	37584	35649	22462	
474	0	37656	35687	22460	
475	0	37496	35804	22460	
476	0	37204	36250	22461	
477	0	36608	36868	22456	
478	0	36526	36862	22460	
479	0	35641	37248	22462	
480	0	35264	37378	22452	
481	0	36108	37663	22464	
