nSeq,frontal,smoothed_values,Wavetype
8806,41432,41603.53442240536,0
8807,41556,41788.33438525494,0
8808,41312,41994.69546661108,0
8809,41284,42222.7165878078,0
8810,41140,42471.777014909276,0
8811,40648,42735.29613294172,0
8812,40320,43006.93221729563,0
8813,40896,43274.71809730289,0
8814,42136,43543.85104143382,0
8815,43316,43815.25951310182,0
8816,44488,44097.870340266825,0
8817,44948,44386.27718037302,0
8818,45068,44666.59256685379,0
8819,45164,44934.63682038611,0
8820,45581,45194.249007795675,0
8821,46172,45442.814993290725,0
8822,46806,45674.52987787931,0
8823,47408,45883.73517058553,0
8824,48016,46063.72794203873,0
8825,48288,46209.63555628873,0
8826,48092,46306.32650217213,0
8827,47680,46356.03256569692,0
8828,47368,46357.11747837249,0
8829,46980,46315.879947477435,0
8830,46572,46226.74438029831,0
8831,46152,46087.50374057944,0
8832,45856,45911.068641785,0
8833,45488,45716.019926016284,0
8834,45060,45512.14837599522,0
8835,44772,45291.64787977633,0
8836,44504,45055.46766284667,0
8837,44480,44813.564377816256,0
8838,44528,44584.61763701422,0
8839,44348,44367.23408919317,0
8840,43912,44144.5181952773,0
8841,43296,43912.52567525695,0
8842,42960,43675.22008735603,0
8843,42933,43440.965410251774,0
8844,42864,43214.02413878515,0
8845,42908,43002.61448163307,0
8846,42536,42802.23620445594,0
8847,41808,42602.410402873524,0
8848,40992,42392.396492505984,0
8849,40820,42166.28751416739,0
8850,40848,41929.938096846374,0
8851,40584,41693.660629638776,0
8852,40393,41475.03929285651,0
8853,40548,41289.88965613899,0
8854,40976,41132.64325669993,0
8855,41424,41014.85111044439,0
8856,41680,40924.45310721752,0
8857,41836,40859.42788759859,0
8858,41964,40819.264635869025,0
8859,41908,40784.32530486066,0
8860,41976,40756.506306129515,0
8861,41976,40736.44957055766,0
8862,41772,40714.5488699243,0
8863,41656,40680.795505232156,0
8864,41316,40622.60398128547,0
8865,41084,40546.76288742545,0
8866,40448,40447.78482146094,0
8867,39992,40329.023450368935,0
8868,39761,40174.59062129993,0
8869,39852,39983.52892604863,0
8870,39936,39764.12345851522,0
8871,39636,39531.28861414544,0
8872,39592,39301.688991421666,0
8873,39464,39076.90095759645,0
8874,39096,38856.539902731936,0
8875,38308,38641.92549583606,0
8876,37776,38425.1834495989,0
8877,37117,38197.28826667079,0
8878,36596,37965.00309942031,0
8879,36068,37737.09182430349,0
8880,35768,37516.66915606789,0
8881,36136,37303.922917323456,0
8882,36748,37097.13024308807,0
8883,37396,36894.35848077871,0
8884,37452,36689.42650485137,0
8885,37465,36479.00958141663,0
8886,37568,36270.91756514677,0
8887,37752,36075.84613693141,0
8888,37120,35904.60962414984,0
8889,36420,35756.33603119948,0
8890,36280,35642.88601883212,0
8891,36264,35558.30605038084,0
8892,35904,35489.233034199344,0
8893,35400,35432.0119945545,0
8894,35192,35389.05866791587,0
8895,34832,35364.99761656918,0
8896,34580,35373.68837429463,0
8897,34328,35415.38824539085,0
8898,34065,35465.374557840136,0
8899,34176,35507.69961911593,0
8900,34340,35548.01355740015,0
8901,34580,35604.14788541242,0
8902,35128,35682.9648288741,0
8903,35552,35777.01069644917,0
8904,36231,35885.2258298551,0
8905,36356,35986.28216465106,0
8906,36384,36064.79163712574,0
8907,36416,36121.582843501994,0
8908,36552,36158.211008129365,0
8909,37108,36175.83216348492,0
8910,37660,36172.51522623881,0
8911,37748,36164.51821595137,0
8912,37120,36172.99120966488,0
8913,35896,36194.65378356179,0
8914,35252,36216.85412465181,0
8915,34748,36203.96731567501,0
8916,34637,36141.0788845385,0
8917,34828,36027.57626366441,0
8918,35581,35883.93076204346,0
8919,36429,35727.252518718255,0
8920,37036,35580.02057154886,0
8921,37312,35478.419166151296,0
8922,36924,35413.67358694399,0
8923,36392,35377.98905893378,0
8924,35848,35354.99365512111,0
8925,35436,35321.12315077539,0
8926,35424,35254.318509783625,0
8927,35788,35171.18339104349,0
8928,35896,35079.16530276722,0
8929,35801,35010.912745823094,0
8930,35488,34981.564174171086,0
8931,35056,34986.4345868439,0
8932,34576,35031.430002088346,0
8933,34284,35126.57833676447,0
8934,34336,35277.25204801193,0
8935,34713,35469.570198137655,0
8936,35150,35682.743759879166,0
8937,35308,35917.24447243209,0
8938,35333,36180.58197190778,0
8939,35736,36470.41478566642,0
8940,35532,36792.578586841846,0
8941,35205,37163.805225020216,0
8942,35080,37567.44473259646,0
8943,35311,37983.2563934232,0
8944,35952,38380.48277438314,0
8945,36692,38725.742413023436,0
8946,37184,38977.218728996595,0
8947,37232,39096.79556884276,0
8948,37828,39068.670798131694,0
8949,38868,38905.20799997546,0
8950,40292,38643.95504498073,0
8951,41132,38308.225330187735,0
8952,40886,37911.395297832285,0
8953,40144,37480.9912122918,0
8954,38836,37034.4914948523,0
8955,38180,36589.94891169809,0
8956,38232,36137.352831104654,0
8957,38245,35666.35140397896,0
8958,38232,35171.18628306104,0
8959,38308,34654.47514537452,0
8960,38480,34136.31061292599,0
8961,38116,33631.183728194905,0
8962,36416,33136.61987872151,2
8963,33940,32645.331341459063,2
8964,31424,32149.30841508358,2
8965,30096,31663.580757956715,2
8966,30024,31191.36247743376,2
8967,30308,30737.71909541114,2
8968,30393,30315.118504497164,2
8969,30372,29952.388859582687,2
8970,30060,29659.250589366813,2
8971,28090,29431.504962317915,2
8972,25625,29277.317756716224,2
8973,23330,29183.253170445365,2
8974,21676,29138.490942238215,2
8975,21314,29146.79617749719,2
8976,22420,29213.878893952307,2
8977,24088,29342.775427638848,2
8978,26316,29544.41572455961,0
8979,27792,29812.77313939495,0
8980,28532,30129.01205488137,0
8981,29392,30476.20284510074,0
8982,30544,30849.141176278088,0
8983,31597,31232.190258514976,0
8984,32576,31614.164471259133,1
8985,33596,31995.570295040245,1
8986,35596,32378.12618316603,1
8987,38016,32756.38080884345,1
8988,40600,33117.066821923894,1
8989,42444,33459.657966294464,1
8990,43108,33793.25263864068,1
8991,42184,34102.671945115326,1
8992,40608,34364.41200879751,1
8993,37900,34558.96463022298,1
8994,34536,34674.56629750457,1
8995,31404,34705.98818006604,1
8996,29094,34662.02557573141,1
8997,28544,34548.228779803605,1
8998,29476,34356.133603787945,1
8999,30906,34091.369158292946,1
9000,31940,33772.07805357693,1
9001,32654,33415.797126610894,1
9002,33361,33019.04986143122,1
9003,33544,32561.174007465128,1
9004,32966,32038.57842584809,1
9005,31769,31440.454090890184,1
9006,30302,30769.91808680851,1
9007,29008,30042.078230442592,2
9008,27990,29274.734892916178,0
9009,27200,28509.208217565,0
9010,26414,27785.13384988612,0
9011,25672,27133.51763643324,0
9012,25365,26562.425518041,0
9013,25313,26072.34036490885,0
9014,25258,25646.264664921502,0
9015,25102,25260.328982296345,0
9016,24956,24903.910778849506,0
9017,25069,24586.074110912657,0
9018,25144,24325.326909480173,0
9019,24733,24134.95265041592,0
9020,24344,24026.634028295677,0
9021,24452,24006.210307941485,2
9022,24360,24036.02755171546,2
9023,24448,24082.401330776913,2
9024,24989,24115.16083797367,1
9025,25336,24120.166796315058,1
9026,25296,24104.4866403207,1
9027,25216,24090.602678650695,1
9028,24812,24091.09206663302,1
9029,24164,24130.913065813842,1
9030,23876,24211.704917675823,1
9031,23912,24318.342260450743,1
9032,23708,24440.235494947865,1
9033,23676,24565.610938432983,1
9034,23906,24686.84103431023,1
9035,24128,24794.715304807713,1
9036,24388,24875.296222813027,1
9037,24896,24927.15502600051,1
9038,25722,24974.651440095346,1
9039,26253,25062.171098702773,1
9040,26400,25230.179573980437,1
9041,26004,25481.02738896927,1
9042,25628,25791.67100906354,1
9043,25520,26139.974716860383,1
9044,25792,26477.525153136117,1
9045,26644,26759.685829569535,1
9046,27372,26954.902012336537,1
9047,27604,27051.081994958273,1
9048,27432,27066.16472303055,1
9049,27204,27035.47275427493,1
9050,26544,26990.771465235885,1
9051,25761,26945.474915885166,1
9052,25124,26909.69386068817,1
9053,24868,26893.94650005866,1
9054,24597,26909.339549146596,1
9055,24308,26955.234336171656,1
9056,24760,27024.29711574315,0
9057,26220,27106.43734890792,0
9058,28348,27195.896370535113,0
9059,30004,27288.260247108487,0
9060,31069,27398.613954631233,0
9061,31804,27533.966824800773,0
9062,32529,27663.107757222693,0
9063,32056,27751.811364385896,2
9064,30668,27792.74715652532,2
9065,28860,27795.62285945611,2
9066,27594,27758.307272686216,2
9067,27041,27697.490953130182,2
9068,26560,27653.009182883394,1
9069,25932,27630.162718647436,1
9070,25261,27606.927074551215,1
9071,24549,27561.66532723818,1
9072,23866,27487.340590265758,1
9073,23496,27384.787304113393,1
9074,23728,27258.7716360404,1
9075,24308,27135.38059486852,1
9076,25136,27033.321522414615,1
9077,26196,26957.658027713835,1
9078,27488,26926.21280442072,1
9079,28664,26927.269397254353,1
9080,29216,26942.017042365864,1
9081,29244,26967.55785810608,1
9082,29060,27004.479312107098,1
9083,29040,27069.553256961866,1
9084,28696,27191.945560320255,1
9085,28025,27374.227508299868,1
9086,27432,27526.962352265666,1
9087,28056,27571.358069419508,1
9088,29140,27619.45969141313,1
9089,29928,27661.861938070168,1
9090,29449,27682.796552370448,1
9091,28416,27667.18405731135,1
9092,26944,27595.172598241326,1
9093,25444,27459.940351124773,1
9094,24362,27263.34968856902,1
9095,23624,27016.076308670083,1
9096,23348,26741.11205122785,1
9097,23365,26452.733039831728,1
9098,23798,26156.575919957955,1
9099,24416,25856.814475026415,1
9100,24928,25843.978572047512,1
9101,25336,25898.75938918284,1
9102,25756,25889.253216577818,1
9103,26604,25764.079334497634,2
9104,27352,25503.02533491568,2
9105,27924,25085.562767226194,2
9106,28288,24545.43766597141,2
9107,28537,23953.929824508043,2
9108,28768,23333.48166524435,2
9109,29072,22785.398782900662,2
9110,28340,22379.208513334648,2
9111,26198,22167.143179440947,2
9112,24310,22193.507867103846,2
9113,23925,22500.27067126322,1
9114,24460,23089.529113205353,1
9115,25146,23949.158204169966,1
9116,26496,25060.249068910467,1
9117,27716,26415.602035451855,1
9118,27552,28010.464416563795,1
9119,26876,29824.168533266078,1
9120,26344,31825.198020282398,1
9121,26594,33978.21304096143,1
9122,28020,36242.47858348728,1
9123,29936,38518.21649195007,1
9124,32672,40827.63987158148,1
9125,35764,43146.460432522494,1
9126,38852,45446.689149448626,1
9127,42048,47706.56014878565,1
9128,44704,49898.783707641065,1
9129,47560,51996.10491418665,1
9130,50884,53974.19470481554,1
9131,54600,55795.053690214816,1
9132,58688,57418.99626115159,1
9133,61452,58822.43465067884,1
9134,61700,60000.20191088661,1
9135,59924,60920.195396652336,1
9136,60684,61548.37657509308,1
9137,65436,61874.457731722156,1
9138,65452,61918.601283919925,1
9139,65453,61681.803552722726,1
9140,65456,61162.93706166756,1
9141,65448,60335.975024722225,1
9142,65460,59190.862182178666,1
9143,65456,57729.435293816976,1
9144,65460,55956.98567356358,1
9145,65453,53900.096407884506,1
9146,65456,51578.23264658434,1
9147,65452,49015.03222341006,1
9148,65448,46221.790777466056,1
9149,65456,43236.190193275375,1
9150,48520,40087.178440323085,2
9151,35420,36807.60233383327,2
9152,25413,33437.7372276011,0
9153,17016,30025.8647561272,0
9154,10392,26624.99692330954,0
9155,6459,23270.383869347177,2
9156,3368,19997.84413169063,2
9157,115,16842.954283202685,2
9158,57,13856.528403777285,2
9159,58,11086.991941330301,2
9160,58,8559.653078588128,1
9161,56,6265.336410060823,1
9162,57,4193.508858562299,1
9163,57,2365.7180385550455,1
9164,57,809.4622823927355,1
9165,55,-461.1191906761227,1
9166,56,-1450.9899206039945,1
9167,57,-2139.9557678455394,1
9168,58,-2515.6373419461574,1
9169,56,-2601.5449235192996,1
9170,58,-2422.6737527108885,1
9171,57,-1995.5713900905137,1
9172,57,-1355.8700239224095,1
9173,3440,-524.0008980395995,1
9174,4953,493.36560399716717,1
9175,6449,1690.6931487347508,1
9176,7939,3040.011743678071,1
9177,9042,4501.767476006703,1
9178,10052,6052.977287873419,1
9179,11259,7651.6675798986,1
9180,12453,9269.322758645347,1
9181,13801,10903.263297938347,1
9182,15464,12555.706372908608,1
9183,16976,14229.245861813331,1
9184,17752,15888.884925464732,1
9185,18492,17455.98612448861,1
9186,19320,18830.27288381366,1
9187,19516,20029.439098569077,1
9188,19088,21154.303895809782,1
9189,18906,22119.534265850005,1
9190,18925,22909.91204167314,1
9191,19464,23521.56253085855,1
9192,20484,23971.23515548569,1
9193,21460,24283.966222737876,1
9194,22501,24485.335541337212,1
9195,23016,24610.917779879648,1
9196,23258,24705.05595216969,2
9197,23312,24826.288497868733,2
9198,23981,25049.73284945278,2
9199,24591,25466.05706193405,2
9200,25657,26184.621264568574,2
9201,26976,26852.765064312764,2
9202,28222,27473.585672973848,2
9203,28992,28048.263347163665,2
9204,29461,28551.453555849905,2
9205,30076,28978.879162955465,2
9206,30837,29352.637389132426,2
9207,31748,29657.21472804761,2
9208,31998,29872.315998914568,1
9209,31408,30058.673788360484,1
9210,31080,30223.058180514814,1
9211,31521,30370.914913567354,1
9212,31720,30508.118228953965,1
9213,30884,30648.254338412426,1
9214,29826,30790.925151889205,1
9215,29053,30932.777498566127,1
9216,29090,31077.648093385942,1
9217,29656,31213.216254442006,1
9218,30404,31335.3826389419,1
9219,31040,31448.673830415642,1
9220,31500,31563.646382382176,1
9221,31228,31687.769114839837,1
9222,31464,31794.455255821373,1
9223,32288,31824.234701287252,1
9224,32444,31838.592729101878,1
9225,32000,31815.995577344107,1
9226,31622,31757.53799459311,1
9227,31713,31653.43802970069,1
9228,31772,31512.80415881452,1
9229,31949,31369.38229709383,1
9230,32396,31250.37662606205,1
9231,32392,31134.15622355512,1
9232,31800,31000.439529660816,1
9233,30944,30841.12931072095,1
9234,29989,30657.005809074803,1
9235,29121,30434.577856222928,1
9236,28974,30195.445501604147,1
9237,29044,29982.92814019944,1
9238,28921,29814.957762181137,1
9239,28622,29673.74683708182,1
9240,28824,29550.921543344335,1
9241,29516,29451.19456730068,2
9242,30072,29404.72012867781,2
9243,30336,29440.382711650658,2
9244,30548,29544.056040741045,2
9245,30708,29672.625926017503,2
9246,30924,29772.826640582884,2
9247,31180,29824.930526559056,2
9248,31338,29833.026193692454,2
9249,31360,29815.742896891254,2
9250,31120,29797.480127001192,2
9251,30616,29830.738653571305,2
9252,29982,29913.495165154847,0
9253,29400,30021.766258832016,0
9254,29172,30134.022045028123,0
9255,28736,30240.97360279986,0
9256,28400,30371.142294808444,0
9257,28804,30552.292871945927,0
9258,29140,30805.63172195127,0
9259,29504,31120.203627181,0
9260,30000,31470.719492772856,1
9261,30648,31859.412124246428,1
9262,31412,32292.27707894921,1
9263,31784,32733.075307945586,1
9264,32260,33130.23589211914,1
9265,33002,33484.29431336526,1
9266,33620,33795.04060602175,1
9267,34884,34086.15626795005,1
9268,36516,34375.56765941173,1
9269,37964,34670.16682722467,1
9270,38472,34973.10395969041,1
9271,37460,35290.408174534205,1
9272,36004,35603.404211249,1
9273,35896,35914.97107389147,1
9274,36396,36241.51334434839,1
9275,36684,36563.51896796188,1
9276,37148,36854.8127265786,1
9277,38620,37110.48625103461,1
9278,39916,37341.083042739134,1
9279,39544,37548.77286136344,1
9280,37308,37737.14580544813,1
9281,35092,37916.27896627126,1
9282,33524,38077.67156305144,1
9283,33014,38202.89160573058,2
9284,33376,38262.99364478918,2
9285,35008,38262.624699527936,2
9286,37088,38190.58629010142,2
9287,38496,38045.6136956188,2
9288,38980,37829.21697331965,2
9289,39532,37545.64094133039,2
9290,40472,37195.26797136837,2
9291,41144,36765.437956708774,2
9292,40344,36267.504719430886,2
9293,37560,35706.452092442145,0
9294,33952,35083.75912437558,0
9295,31432,34406.88541323599,0
9296,30784,33683.5275556655,0
9297,31308,32944.55881890737,0
9298,32052,32230.522662963474,0
9299,33184,31564.444450933042,0
9300,33630,30935.610507845933,0
9301,31892,30320.23003734882,0
9302,29984,29729.485737923034,0
9303,29080,29166.638713009394,0
9304,29168,28619.067999797797,0
9305,30112,28092.437256591216,2
9306,30562,27596.76606537437,2
9307,30237,27129.59116646112,2
9308,29192,26691.489788714138,2
9309,27836,26282.777435629185,2
9310,26234,25909.465557864747,2
9311,23906,25580.982454886358,2
9312,21358,25307.791529670052,2
9313,20130,25084.082811277498,2
9314,20608,24888.146704430903,2
9315,21106,24723.51652747752,2
9316,21960,24599.3443163709,2
9317,22644,24531.990265101445,2
9318,23232,24549.866513989233,2
9319,23994,24671.789149258424,2
9320,24836,24903.095628828138,2
9321,25392,25235.08919311165,2
9322,25872,25627.986056913756,2
9323,26424,26052.746387299107,2
9324,26772,26532.491047303123,2
9325,27366,27078.331775603383,0
9326,28452,27667.42532257456,0
9327,29668,28294.3834325337,0
9328,30776,28987.49555668113,0
9329,31668,29753.559013735397,0
9330,32376,30559.3362775057,0
9331,32824,31344.715389237386,0
9332,33116,32074.75077668031,0
9333,33352,32735.29483911855,0
9334,34332,33326.03323994525,0
9335,34536,33859.901389990926,0
9336,34604,34358.51184425876,0
9337,34976,34829.08789940123,2
9338,35391,35263.64150453559,2
9339,35232,35650.04937031526,2
9340,34334,35993.69046433858,2
9341,34172,36312.1628934647,2
9342,34264,36628.57606918346,2
9343,34600,36926.55724481995,2
9344,35292,37161.29583178126,2
9345,36424,37287.53130175525,2
9346,38177,37305.8780271922,2
9347,39568,37244.90732717604,2
9348,39692,37132.25564241955,2
9349,38650,36975.12140364048,2
9350,37824,36789.2548875253,2
9351,38056,36579.446369812904,2
9352,37760,36325.0971623792,0
9353,37072,36034.12539228464,0
9354,36889,35735.5687928684,0
9355,36900,35450.850731507286,0
9356,36156,35208.172388217274,0
9357,35204,35017.37316964217,0
9358,34836,34883.61275505484,0
9359,34584,34810.33543148587,0
9360,34220,34782.08236005062,0
9361,33588,34789.30081242955,0
9362,32552,34814.734413148675,0
9363,31924,34838.165791084284,0
9364,32180,34863.415602385554,0
9365,32794,34908.98317164807,0
9366,33808,34975.726478898796,0
9367,34376,35076.66127845692,0
9368,34549,35213.859867755484,0
